Year,Month,Weekday,State,NumOfAccidents
2017,3,Tuesday,OH,195
2017,3,Tuesday,OK,12
2017,3,Tuesday,OR,12
2017,3,Tuesday,PA,449
2017,3,Tuesday,RI,28
2017,3,Tuesday,SC,79
2017,3,Tuesday,TN,60
2017,3,Tuesday,TX,1244
2017,3,Tuesday,UT,15
2017,3,Tuesday,VA,191
2017,3,Tuesday,VT,4
2017,3,Tuesday,WA,183
2017,3,Tuesday,WI,21
2017,3,Tuesday,WV,13
2017,3,Wednesday,AL,8
2017,3,Wednesday,AR,3
2017,3,Wednesday,AZ,68
2017,3,Wednesday,CA,2669
2017,3,Wednesday,CO,19
2017,3,Wednesday,CT,128
2017,3,Wednesday,DC,13
2017,3,Wednesday,DE,6
2017,3,Wednesday,FL,1322
2017,3,Wednesday,GA,357
2017,3,Wednesday,IA,47
2017,3,Wednesday,ID,11
2017,3,Wednesday,IL,455
2017,3,Wednesday,IN,19
2017,3,Wednesday,KS,30
2017,3,Wednesday,KY,31
2017,3,Wednesday,LA,36
2017,3,Wednesday,MA,156
2017,3,Wednesday,MD,242
2017,3,Wednesday,ME,5
2017,3,Wednesday,MI,541
2017,3,Wednesday,MN,63
2017,3,Wednesday,MO,149
2017,3,Wednesday,MS,17
2017,3,Wednesday,MT,4
2017,3,Wednesday,NC,255
2017,3,Wednesday,NE,115
2017,3,Wednesday,NH,23
2017,3,Wednesday,NJ,252
2017,3,Wednesday,NM,4
2017,3,Wednesday,NV,24
2017,3,Wednesday,NY,620
2017,3,Wednesday,OH,227
2017,3,Wednesday,OK,31
2017,3,Wednesday,OR,31
2017,3,Wednesday,PA,637
2017,3,Wednesday,RI,35
2017,3,Wednesday,SC,114
2017,3,Wednesday,TN,64
2017,3,Wednesday,TX,1501
2017,3,Wednesday,UT,8
2017,3,Wednesday,VA,226
2017,3,Wednesday,WA,302
2017,3,Wednesday,WI,59
2017,3,Wednesday,WV,11
2017,3,Wednesday,WY,2
2017,4,Friday,AL,2
2017,4,Friday,AR,5
2017,4,Friday,AZ,78
2017,4,Friday,CA,2700
2017,4,Friday,CO,48
2017,4,Friday,CT,88
2017,4,Friday,DC,5
2017,4,Friday,DE,5
2017,4,Friday,FL,708
2017,4,Friday,GA,234
2017,4,Friday,IA,60
2017,4,Friday,IL,451
2017,4,Friday,IN,32
2017,4,Friday,KS,23
2017,4,Friday,KY,7
2017,4,Friday,LA,17
2017,4,Friday,MA,105
2017,4,Friday,MD,124
2017,4,Friday,ME,4
2017,4,Friday,MI,342
2017,4,Friday,MN,71
2017,4,Friday,MO,81
2017,4,Friday,MS,14
2017,4,Friday,NC,119
2017,4,Friday,NE,128
2017,4,Friday,NH,8
2017,4,Friday,NJ,147
2017,4,Friday,NM,10
2017,4,Friday,NV,25
2017,4,Friday,NY,369
2017,4,Friday,OH,158
2017,4,Friday,OK,19
2017,4,Friday,OR,19
2017,4,Friday,PA,438
2017,4,Friday,RI,50
2017,4,Friday,SC,84
2017,4,Friday,TN,35
2017,4,Friday,TX,1205
2017,4,Friday,UT,12
2017,4,Friday,VA,168
2017,4,Friday,WA,184
2017,4,Friday,WI,36
2017,4,Friday,WV,18
2017,4,Friday,WY,2
2017,4,Monday,AL,4
2017,4,Monday,AZ,41
2017,4,Monday,CA,2364
2017,4,Monday,CO,17
2017,4,Monday,CT,59
2017,4,Monday,DC,3
2017,4,Monday,DE,5
2017,4,Monday,FL,810
2017,4,Monday,GA,263
2017,4,Monday,IA,52
2017,4,Monday,ID,4
2017,4,Monday,IL,424
2017,4,Monday,IN,17
2017,4,Monday,KS,27
2017,4,Monday,KY,5
2017,4,Monday,LA,23
2017,4,Monday,MA,79
2017,4,Monday,MD,137
2017,4,Monday,ME,5
2017,4,Monday,MI,345
2017,4,Monday,MN,40
2017,4,Monday,MO,87
2017,4,Monday,MS,12
2017,4,Monday,NC,196
2017,4,Monday,NE,82
2017,4,Monday,NH,12
2017,4,Monday,NJ,146
2017,4,Monday,NM,2
2017,4,Monday,NV,22
2017,4,Monday,NY,407
2017,4,Monday,OH,117
2017,4,Monday,OK,15
2017,4,Monday,OR,14
2017,4,Monday,PA,401
2017,4,Monday,RI,34
2017,4,Monday,SC,95
2017,4,Monday,TN,52
2017,4,Monday,TX,1402
2017,4,Monday,UT,11
2017,4,Monday,VA,155
2017,4,Monday,WA,143
2017,4,Monday,WI,36
2017,4,Monday,WV,10
2017,4,Monday,WY,1
2017,4,Saturday,AZ,15
2017,4,Saturday,CA,1554
2017,4,Saturday,CO,9
2017,4,Saturday,CT,29
2017,4,Saturday,DC,3
2017,4,Saturday,DE,1
2017,4,Saturday,FL,221
2017,4,Saturday,GA,125
2017,4,Saturday,IA,21
2017,4,Saturday,ID,3
2017,4,Saturday,IL,83
2017,4,Saturday,IN,8
2017,4,Saturday,KS,3
2017,4,Saturday,KY,5
2017,4,Saturday,LA,13
2017,4,Saturday,MA,6
2017,4,Saturday,MD,116
2017,4,Saturday,ME,7
2017,4,Saturday,MI,127
2017,4,Saturday,MN,10
2017,4,Saturday,MO,19
2017,4,Saturday,MS,4
2017,4,Saturday,MT,1
2017,4,Saturday,NC,12
2017,4,Saturday,NE,12
2017,4,Saturday,NH,8
2017,4,Saturday,NJ,45
2017,4,Saturday,NM,3
2017,4,Saturday,NV,4
2017,4,Saturday,NY,140
2017,4,Saturday,OH,31
2017,4,Saturday,OR,3
2017,4,Saturday,PA,102
2017,4,Saturday,RI,5
2017,4,Saturday,SC,17
2017,4,Saturday,TN,26
2017,4,Saturday,TX,541
2017,4,Saturday,UT,8
2017,4,Saturday,VA,42
2017,4,Saturday,VT,1
2017,4,Saturday,WA,73
2017,4,Saturday,WI,10
2017,4,Saturday,WV,2
2017,4,Sunday,AR,1
2017,4,Sunday,AZ,12
2017,4,Sunday,CA,1182
2017,4,Sunday,CO,7
2017,4,Sunday,CT,25
2017,4,Sunday,DC,6
2017,4,Sunday,DE,1
2017,4,Sunday,FL,193
2017,4,Sunday,GA,103
2017,4,Sunday,IA,12
2017,4,Sunday,ID,6
2017,4,Sunday,IL,47
2017,4,Sunday,IN,11
2017,4,Sunday,KS,2
2017,4,Sunday,KY,6
2017,4,Sunday,LA,11
2017,4,Sunday,MA,9
2017,4,Sunday,MD,84
2017,4,Sunday,ME,7
2017,4,Sunday,MI,109
2017,4,Sunday,MN,5
2017,4,Sunday,MO,16
2017,4,Sunday,MS,1
2017,4,Sunday,MT,1
2017,4,Sunday,NC,15
2017,4,Sunday,NE,9
2017,4,Sunday,NH,15
2017,4,Sunday,NJ,54
2017,4,Sunday,NM,1
2017,4,Sunday,NV,7
2017,4,Sunday,NY,143
2017,4,Sunday,OH,32
2017,4,Sunday,OR,3
2017,4,Sunday,PA,111
2017,4,Sunday,RI,7
2017,4,Sunday,SC,17
2017,4,Sunday,TN,22
2017,4,Sunday,TX,539
2017,4,Sunday,UT,6
2017,4,Sunday,VA,44
2017,4,Sunday,WA,82
2017,4,Sunday,WI,13
2017,4,Thursday,AL,3
2017,4,Thursday,AR,3
2017,4,Thursday,AZ,43
2017,4,Thursday,CA,2399
2017,4,Thursday,CO,29
2017,4,Thursday,CT,91
2017,4,Thursday,DC,8
2017,4,Thursday,DE,6
2017,4,Thursday,FL,759
2017,4,Thursday,GA,231
2017,4,Thursday,IA,41
2017,4,Thursday,ID,8
2017,4,Thursday,IL,458
2017,4,Thursday,IN,39
2017,4,Thursday,KS,24
2017,4,Thursday,KY,15
2017,4,Thursday,LA,24
2017,4,Thursday,MA,116
2017,4,Thursday,MD,192
2017,4,Thursday,ME,6
2017,4,Thursday,MI,446
2017,4,Thursday,MN,42
2017,4,Thursday,MO,80
2017,4,Thursday,MS,16
2017,4,Thursday,MT,1
2017,4,Thursday,NC,147
2017,4,Thursday,NE,106
2017,4,Thursday,NH,16
2017,4,Thursday,NJ,200
2017,4,Thursday,NM,1
2017,4,Thursday,NV,11
2017,4,Thursday,NY,456
2017,4,Thursday,OH,140
2017,4,Thursday,OK,24
2017,4,Thursday,OR,23
2017,4,Thursday,PA,479
2017,4,Thursday,RI,28
2017,4,Thursday,SC,86
2017,4,Thursday,TN,31
2017,4,Thursday,TX,1219
2017,4,Thursday,UT,12
2017,4,Thursday,VA,153
2017,4,Thursday,WA,235
2017,4,Thursday,WI,43
2017,4,Thursday,WV,5
2017,4,Thursday,WY,1
2017,4,Tuesday,AL,8
2017,4,Tuesday,AR,5
2017,4,Tuesday,AZ,30
2017,4,Tuesday,CA,2045
2017,4,Tuesday,CO,28
2017,4,Tuesday,CT,77
2017,4,Tuesday,DC,18
2017,4,Tuesday,DE,3
2017,4,Tuesday,FL,854
2017,4,Tuesday,GA,244
2017,4,Tuesday,IA,35
2017,4,Tuesday,ID,1
2017,4,Tuesday,IL,454
2017,4,Tuesday,IN,40
2017,4,Tuesday,KS,18
2017,4,Tuesday,KY,11
2017,4,Tuesday,LA,19
2017,4,Tuesday,MA,98
2017,4,Tuesday,MD,194
2017,4,Tuesday,ME,3
2017,4,Tuesday,MI,311
2017,4,Tuesday,MN,64
2017,4,Tuesday,MO,100
2017,4,Tuesday,MS,20
2017,4,Tuesday,NC,155
2017,4,Tuesday,NE,86
2017,4,Tuesday,NH,25
2017,4,Tuesday,NJ,215
2017,4,Tuesday,NM,8
2017,4,Tuesday,NV,9
2017,4,Tuesday,NY,393
2017,4,Tuesday,OH,161
2017,4,Tuesday,OK,17
2017,4,Tuesday,OR,18
2017,4,Tuesday,PA,458
2017,4,Tuesday,RI,28
2017,4,Tuesday,SC,76
2017,4,Tuesday,TN,48
2017,4,Tuesday,TX,1321
2017,4,Tuesday,UT,4
2017,4,Tuesday,VA,186
2017,4,Tuesday,WA,127
2017,4,Tuesday,WI,35
2017,4,Tuesday,WV,8
2017,4,Wednesday,AL,9
2017,4,Wednesday,AR,2
2017,4,Wednesday,AZ,47
2017,4,Wednesday,CA,2329
2017,4,Wednesday,CO,32
2017,4,Wednesday,CT,67
2017,4,Wednesday,DC,10
2017,4,Wednesday,DE,4
2017,4,Wednesday,FL,814
2017,4,Wednesday,GA,279
2017,4,Wednesday,IA,35
2017,4,Wednesday,ID,2
2017,4,Wednesday,IL,420
2017,4,Wednesday,IN,22
2017,4,Wednesday,KS,21
2017,4,Wednesday,KY,7
2017,4,Wednesday,LA,20
2017,4,Wednesday,MA,89
2017,4,Wednesday,MD,154
2017,4,Wednesday,ME,4
2017,4,Wednesday,MI,361
2017,4,Wednesday,MN,63
2017,4,Wednesday,MO,143
2017,4,Wednesday,MS,11
2017,4,Wednesday,NC,260
2017,4,Wednesday,NE,87
2017,4,Wednesday,NH,7
2017,4,Wednesday,NJ,207
2017,4,Wednesday,NM,4
2017,4,Wednesday,NV,8
2017,4,Wednesday,NY,378
2017,4,Wednesday,OH,160
2017,4,Wednesday,OK,23
2017,4,Wednesday,OR,44
2017,4,Wednesday,PA,462
2017,4,Wednesday,RI,23
2017,4,Wednesday,SC,88
2017,4,Wednesday,TN,52
2017,4,Wednesday,TX,1256
2017,4,Wednesday,UT,12
2017,4,Wednesday,VA,180
2017,4,Wednesday,VT,2
2017,4,Wednesday,WA,251
2017,4,Wednesday,WI,18
2017,4,Wednesday,WV,8
2017,5,Friday,AL,5
2017,5,Friday,AZ,81
2017,5,Friday,CA,1791
2017,5,Friday,CO,55
2017,5,Friday,CT,95
2017,5,Friday,DC,5
2017,5,Friday,DE,10
2017,5,Friday,FL,626
2017,5,Friday,GA,213
2017,5,Friday,IA,24
2017,5,Friday,ID,13
2017,5,Friday,IL,329
2017,5,Friday,IN,27
2017,5,Friday,KS,23
2017,5,Friday,KY,1
2017,5,Friday,LA,5
2017,5,Friday,MA,67
2017,5,Friday,MD,114
2017,5,Friday,ME,5
2017,5,Friday,MI,262
2017,5,Friday,MN,36
2017,5,Friday,MO,96
2017,5,Friday,MS,1
2017,5,Friday,MT,4
2017,5,Friday,NC,163
2017,5,Friday,NE,74
2017,5,Friday,NH,7
2017,5,Friday,NJ,211
2017,5,Friday,NM,9
2017,5,Friday,NV,39
2017,5,Friday,NY,334
2017,5,Friday,OH,156
2017,5,Friday,OK,27
2017,5,Friday,OR,38
2017,5,Friday,PA,341
2017,5,Friday,RI,38
2017,5,Friday,SC,57
2017,5,Friday,TN,29
2017,5,Friday,TX,1064
2017,5,Friday,UT,25
2017,5,Friday,VA,195
2017,5,Friday,WA,194
2017,5,Friday,WI,33
2017,5,Friday,WV,4
2017,5,Monday,AL,22
2017,5,Monday,AZ,90
2017,5,Monday,CA,2137
2017,5,Monday,CO,22
2017,5,Monday,CT,72
2017,5,Monday,DC,11
2017,5,Monday,DE,9
2017,5,Monday,FL,1022
2017,5,Monday,GA,333
2017,5,Monday,IA,56
2017,5,Monday,ID,5
2017,5,Monday,IL,445
2017,5,Monday,IN,37
2017,5,Monday,KS,17
2017,5,Monday,KY,9
2017,5,Monday,LA,9
2017,5,Monday,MA,87
2017,5,Monday,MD,150
2017,5,Monday,ME,14
2017,5,Monday,MI,357
2017,5,Monday,MN,110
2017,5,Monday,MO,75
2017,5,Monday,MS,5
2017,5,Monday,NC,156
2017,5,Monday,NE,96
2017,5,Monday,NH,19
2017,5,Monday,NJ,217
2017,5,Monday,NM,9
2017,5,Monday,NV,28
2017,5,Monday,NY,394
2017,5,Monday,OH,171
2017,5,Monday,OK,7
2017,5,Monday,OR,11
2017,5,Monday,PA,409
2017,5,Monday,RI,34
2017,5,Monday,SC,79
2017,5,Monday,TN,71
2017,5,Monday,TX,1237
2017,5,Monday,UT,25
2017,5,Monday,VA,187
2017,5,Monday,VT,3
2017,5,Monday,WA,155
2017,5,Monday,WI,43
2017,5,Monday,WV,11
2017,5,Monday,WY,1
2017,5,Saturday,AZ,31
2017,5,Saturday,CA,817
2017,5,Saturday,CO,3
2017,5,Saturday,CT,27
2017,5,Saturday,DE,6
2017,5,Saturday,FL,150
2017,5,Saturday,GA,95
2017,5,Saturday,IA,12
2017,5,Saturday,IL,40
2017,5,Saturday,IN,10
2017,5,Saturday,KS,1
2017,5,Saturday,KY,1
2017,5,Saturday,MA,7
2017,5,Saturday,MD,83
2017,5,Saturday,ME,4
2017,5,Saturday,MI,92
2017,5,Saturday,MN,19
2017,5,Saturday,MO,21
2017,5,Saturday,MS,1
2017,5,Saturday,NC,8
2017,5,Saturday,NE,19
2017,5,Saturday,NH,9
2017,5,Saturday,NJ,54
2017,5,Saturday,NM,6
2017,5,Saturday,NV,7
2017,5,Saturday,NY,92
2017,5,Saturday,OH,18
2017,5,Saturday,OR,7
2017,5,Saturday,PA,73
2017,5,Saturday,RI,6
2017,5,Saturday,SC,13
2017,5,Saturday,TN,5
2017,5,Saturday,TX,272
2017,5,Saturday,UT,5
2017,5,Saturday,VA,36
2017,5,Saturday,WA,74
2017,5,Saturday,WI,15
2017,5,Saturday,WV,1
2017,5,Sunday,AL,1
2017,5,Sunday,AZ,12
2017,5,Sunday,CA,864
2017,5,Sunday,CO,5
2017,5,Sunday,CT,20
2017,5,Sunday,DC,2
2017,5,Sunday,FL,162
2017,5,Sunday,GA,88
2017,5,Sunday,IA,3
2017,5,Sunday,ID,2
2017,5,Sunday,IL,36
2017,5,Sunday,IN,7
2017,5,Sunday,KY,1
2017,5,Sunday,MA,3
2017,5,Sunday,MD,85
2017,5,Sunday,ME,3
2017,5,Sunday,MI,92
2017,5,Sunday,MN,11
2017,5,Sunday,MO,10
2017,5,Sunday,MS,1
2017,5,Sunday,NC,15
2017,5,Sunday,NE,3
2017,5,Sunday,NH,10
2017,5,Sunday,NJ,38
2017,5,Sunday,NM,1
2017,5,Sunday,NV,6
2017,5,Sunday,NY,101
2017,5,Sunday,OH,27
2017,5,Sunday,OK,4
2017,5,Sunday,OR,10
2017,5,Sunday,PA,64
2017,5,Sunday,RI,6
2017,5,Sunday,SC,7
2017,5,Sunday,TN,6
2017,5,Sunday,TX,173
2017,5,Sunday,VA,19
2017,5,Sunday,WA,86
2017,5,Sunday,WI,19
2017,5,Sunday,WV,2
2017,5,Thursday,AL,11
2017,5,Thursday,AZ,80
2017,5,Thursday,CA,1714
2017,5,Thursday,CO,42
2017,5,Thursday,CT,84
2017,5,Thursday,DC,7
2017,5,Thursday,DE,10
2017,5,Thursday,FL,619
2017,5,Thursday,GA,261
2017,5,Thursday,IA,22
2017,5,Thursday,ID,4
2017,5,Thursday,IL,303
2017,5,Thursday,IN,49
2017,5,Thursday,KS,17
2017,5,Thursday,KY,10
2017,5,Thursday,LA,2
2017,5,Thursday,MA,108
2017,5,Thursday,MD,136
2017,5,Thursday,ME,11
2017,5,Thursday,MI,377
2017,5,Thursday,MN,51
2017,5,Thursday,MO,71
2017,5,Thursday,MS,5
2017,5,Thursday,NC,126
2017,5,Thursday,NE,75
2017,5,Thursday,NH,13
2017,5,Thursday,NJ,156
2017,5,Thursday,NM,7
2017,5,Thursday,NV,48
2017,5,Thursday,NY,369
2017,5,Thursday,OH,139
2017,5,Thursday,OK,13
2017,5,Thursday,OR,24
2017,5,Thursday,PA,340
2017,5,Thursday,RI,39
2017,5,Thursday,SC,65
2017,5,Thursday,TN,35
2017,5,Thursday,TX,881
2017,5,Thursday,UT,24
2017,5,Thursday,VA,184
2017,5,Thursday,VT,1
2017,5,Thursday,WA,196
2017,5,Thursday,WI,37
2017,5,Thursday,WV,5
2017,5,Thursday,WY,1
2017,5,Tuesday,AL,14
2017,5,Tuesday,AZ,78
2017,5,Tuesday,CA,1934
2017,5,Tuesday,CO,38
2017,5,Tuesday,CT,60
2017,5,Tuesday,DC,10
2017,5,Tuesday,DE,8
2017,5,Tuesday,FL,688
2017,5,Tuesday,GA,286
2017,5,Tuesday,IA,28
2017,5,Tuesday,ID,4
2017,5,Tuesday,IL,432
2017,5,Tuesday,IN,51
2017,5,Tuesday,KS,25
2017,5,Tuesday,KY,21
2017,5,Tuesday,LA,8
2017,5,Tuesday,MA,62
2017,5,Tuesday,MD,152
2017,5,Tuesday,ME,6
2017,5,Tuesday,MI,300
2017,5,Tuesday,MN,33
2017,5,Tuesday,MO,109
2017,5,Tuesday,MS,1
2017,5,Tuesday,NC,228
2017,5,Tuesday,NE,71
2017,5,Tuesday,NH,8
2017,5,Tuesday,NJ,186
2017,5,Tuesday,NM,3
2017,5,Tuesday,NV,17
2017,5,Tuesday,NY,368
2017,5,Tuesday,OH,169
2017,5,Tuesday,OK,20
2017,5,Tuesday,OR,26
2017,5,Tuesday,PA,368
2017,5,Tuesday,RI,31
2017,5,Tuesday,SC,110
2017,5,Tuesday,TN,52
2017,5,Tuesday,TX,981
2017,5,Tuesday,UT,33
2017,5,Tuesday,VA,172
2017,5,Tuesday,VT,1
2017,5,Tuesday,WA,172
2017,5,Tuesday,WI,53
2017,5,Tuesday,WV,12
2017,5,Wednesday,AL,19
2017,5,Wednesday,AR,4
2017,5,Wednesday,AZ,66
2017,5,Wednesday,CA,2141
2017,5,Wednesday,CO,53
2017,5,Wednesday,CT,68
2017,5,Wednesday,DC,10
2017,5,Wednesday,DE,7
2017,5,Wednesday,FL,635
2017,5,Wednesday,GA,245
2017,5,Wednesday,IA,24
2017,5,Wednesday,ID,5
2017,5,Wednesday,IL,402
2017,5,Wednesday,IN,45
2017,5,Wednesday,KS,27
2017,5,Wednesday,KY,6
2017,5,Wednesday,LA,4
2017,5,Wednesday,MA,74
2017,5,Wednesday,MD,143
2017,5,Wednesday,ME,4
2017,5,Wednesday,MI,344
2017,5,Wednesday,MN,47
2017,5,Wednesday,MO,76
2017,5,Wednesday,MS,3
2017,5,Wednesday,MT,3
2017,5,Wednesday,NC,112
2017,5,Wednesday,NE,69
2017,5,Wednesday,NH,22
2017,5,Wednesday,NJ,174
2017,5,Wednesday,NM,5
2017,5,Wednesday,NV,26
2017,5,Wednesday,NY,375
2017,5,Wednesday,OH,140
2017,5,Wednesday,OK,13
2017,5,Wednesday,OR,31
2017,5,Wednesday,PA,335
2017,5,Wednesday,RI,33
2017,5,Wednesday,SC,55
2017,5,Wednesday,TN,32
2017,5,Wednesday,TX,1070
2017,5,Wednesday,UT,26
2017,5,Wednesday,VA,137
2017,5,Wednesday,WA,221
2017,5,Wednesday,WI,44
2017,5,Wednesday,WV,3
2017,6,Friday,AL,21
2017,6,Friday,AZ,83
2017,6,Friday,CA,2350
2017,6,Friday,CO,47
2017,6,Friday,CT,117
2017,6,Friday,DC,4
2017,6,Friday,DE,9
2017,6,Friday,FL,787
2017,6,Friday,GA,351
2017,6,Friday,IA,50
2017,6,Friday,ID,5
2017,6,Friday,IL,510
2017,6,Friday,IN,47
2017,6,Friday,KS,14
2017,6,Friday,KY,13
2017,6,Friday,MA,113
2017,6,Friday,MD,225
2017,6,Friday,ME,5
2017,6,Friday,MI,580
2017,6,Friday,MN,48
2017,6,Friday,MO,100
2017,6,Friday,MT,1
2017,6,Friday,NC,200
2017,6,Friday,NE,101
2017,6,Friday,NH,22
2017,6,Friday,NJ,194
2017,6,Friday,NM,10
2017,6,Friday,NV,62
2017,6,Friday,NY,549
2017,6,Friday,OH,264
2017,6,Friday,OK,17
2017,6,Friday,OR,24
2017,6,Friday,PA,513
2017,6,Friday,RI,47
2017,6,Friday,SC,112
2017,6,Friday,TN,51
2017,6,Friday,TX,1229
2017,6,Friday,UT,53
2017,6,Friday,VA,223
2017,6,Friday,VT,1
2017,6,Friday,WA,289
2017,6,Friday,WI,39
2017,6,Friday,WV,21
2017,6,Friday,WY,2
2017,6,Monday,AL,13
2017,6,Monday,AZ,51
2017,6,Monday,CA,1916
2017,6,Monday,CO,36
2017,6,Monday,CT,101
2017,6,Monday,DC,6
2017,6,Monday,DE,3
2017,6,Monday,FL,696
2017,6,Monday,GA,234
2017,6,Monday,IA,30
2017,6,Monday,ID,2
2017,6,Monday,IL,393
2017,6,Monday,IN,36
2017,6,Monday,KS,11
2017,6,Monday,KY,9
2017,6,Monday,MA,102
2017,6,Monday,MD,158
2017,6,Monday,ME,8
2017,6,Monday,MI,338
2017,6,Monday,MN,67
2017,6,Monday,MO,87
2017,6,Monday,MT,2
2017,6,Monday,NC,165
2017,6,Monday,NE,102
2017,6,Monday,NH,11
2017,6,Monday,NJ,175
2017,6,Monday,NM,9
2017,6,Monday,NV,26
2017,6,Monday,NY,420
2017,6,Monday,OH,111
2017,6,Monday,OK,20
2017,6,Monday,OR,17
2017,6,Monday,PA,392
2017,6,Monday,RI,39
2017,6,Monday,SC,71
2017,6,Monday,TN,65
2017,6,Monday,TX,1011
2017,6,Monday,UT,23
2017,6,Monday,VA,137
2017,6,Monday,WA,133
2017,6,Monday,WI,27
2017,6,Monday,WV,17
2017,6,Monday,WY,1
2017,6,Saturday,AL,1
2017,6,Saturday,AZ,16
2017,6,Saturday,CA,1133
2017,6,Saturday,CO,9
2017,6,Saturday,CT,33
2017,6,Saturday,DE,4
2017,6,Saturday,FL,160
2017,6,Saturday,GA,91
2017,6,Saturday,IA,20
2017,6,Saturday,ID,2
2017,6,Saturday,IL,92
2017,6,Saturday,IN,8
2017,6,Saturday,KS,2
2017,6,Saturday,KY,1
2017,6,Saturday,MA,8
2017,6,Saturday,MD,37
2017,6,Saturday,ME,7
2017,6,Saturday,MI,103
2017,6,Saturday,MN,4
2017,6,Saturday,MO,7
2017,6,Saturday,NC,4
2017,6,Saturday,NE,8
2017,6,Saturday,NH,12
2017,6,Saturday,NJ,63
2017,6,Saturday,NM,2
2017,6,Saturday,NV,19
2017,6,Saturday,NY,159
2017,6,Saturday,OH,24
2017,6,Saturday,OK,7
2017,6,Saturday,OR,12
2017,6,Saturday,PA,149
2017,6,Saturday,RI,9
2017,6,Saturday,SC,13
2017,6,Saturday,TN,4
2017,6,Saturday,TX,339
2017,6,Saturday,UT,7
2017,6,Saturday,VA,40
2017,6,Saturday,WA,102
2017,6,Saturday,WI,18
2017,6,Saturday,WV,3
2017,6,Sunday,AL,2
2017,6,Sunday,AZ,7
2017,6,Sunday,CA,1113
2017,6,Sunday,CO,6
2017,6,Sunday,CT,44
2017,6,Sunday,DC,3
2017,6,Sunday,DE,3
2017,6,Sunday,FL,141
2017,6,Sunday,GA,89
2017,6,Sunday,IA,7
2017,6,Sunday,ID,7
2017,6,Sunday,IL,51
2017,6,Sunday,IN,3
2017,6,Sunday,KS,4
2017,6,Sunday,KY,3
2017,6,Sunday,MA,17
2017,6,Sunday,MD,66
2017,6,Sunday,ME,2
2017,6,Sunday,MI,94
2017,6,Sunday,MO,6
2017,6,Sunday,NC,6
2017,6,Sunday,NE,3
2017,6,Sunday,NH,13
2017,6,Sunday,NJ,60
2017,6,Sunday,NM,3
2017,6,Sunday,NV,3
2017,6,Sunday,NY,220
2017,6,Sunday,OH,24
2017,6,Sunday,OK,2
2017,6,Sunday,OR,5
2017,6,Sunday,PA,105
2017,6,Sunday,RI,13
2017,6,Sunday,SC,10
2017,6,Sunday,TN,4
2017,6,Sunday,TX,287
2017,6,Sunday,UT,7
2017,6,Sunday,VA,49
2017,6,Sunday,WA,87
2017,6,Sunday,WI,17
2017,6,Sunday,WV,3
2017,6,Thursday,AL,10
2017,6,Thursday,AZ,65
2017,6,Thursday,CA,2321
2017,6,Thursday,CO,50
2017,6,Thursday,CT,113
2017,6,Thursday,DC,8
2017,6,Thursday,DE,7
2017,6,Thursday,FL,774
2017,6,Thursday,GA,317
2017,6,Thursday,IA,33
2017,6,Thursday,ID,3
2017,6,Thursday,IL,455
2017,6,Thursday,IN,34
2017,6,Thursday,KS,25
2017,6,Thursday,KY,11
2017,6,Thursday,MA,101
2017,6,Thursday,MD,225
2017,6,Thursday,ME,12
2017,6,Thursday,MI,466
2017,6,Thursday,MN,77
2017,6,Thursday,MO,96
2017,6,Thursday,NC,216
2017,6,Thursday,NE,104
2017,6,Thursday,NH,16
2017,6,Thursday,NJ,229
2017,6,Thursday,NM,18
2017,6,Thursday,NV,34
2017,6,Thursday,NY,500
2017,6,Thursday,OH,171
2017,6,Thursday,OK,10
2017,6,Thursday,OR,20
2017,6,Thursday,PA,418
2017,6,Thursday,RI,44
2017,6,Thursday,SC,90
2017,6,Thursday,TN,38
2017,6,Thursday,TX,1257
2017,6,Thursday,UT,30
2017,6,Thursday,VA,177
2017,6,Thursday,VT,5
2017,6,Thursday,WA,299
2017,6,Thursday,WI,54
2017,6,Thursday,WV,16
2017,6,Tuesday,AL,14
2017,6,Tuesday,AZ,42
2017,6,Tuesday,CA,1935
2017,6,Tuesday,CO,30
2017,6,Tuesday,CT,93
2017,6,Tuesday,DC,7
2017,6,Tuesday,DE,11
2017,6,Tuesday,FL,747
2017,6,Tuesday,GA,263
2017,6,Tuesday,IA,47
2017,6,Tuesday,ID,3
2017,6,Tuesday,IL,431
2017,6,Tuesday,IN,23
2017,6,Tuesday,KS,16
2017,6,Tuesday,KY,13
2017,6,Tuesday,MA,118
2017,6,Tuesday,MD,186
2017,6,Tuesday,ME,6
2017,6,Tuesday,MI,346
2017,6,Tuesday,MN,81
2017,6,Tuesday,MO,85
2017,6,Tuesday,NC,119
2017,6,Tuesday,NE,93
2017,6,Tuesday,NH,19
2017,6,Tuesday,NJ,208
2017,6,Tuesday,NM,1
2017,6,Tuesday,NV,20
2017,6,Tuesday,NY,459
2017,6,Tuesday,OH,150
2017,6,Tuesday,OK,17
2017,6,Tuesday,OR,13
2017,6,Tuesday,PA,448
2017,6,Tuesday,RI,55
2017,6,Tuesday,SC,89
2017,6,Tuesday,TN,20
2017,6,Tuesday,TX,1094
2017,6,Tuesday,UT,25
2017,6,Tuesday,VA,176
2017,6,Tuesday,WA,152
2017,6,Tuesday,WI,40
2017,6,Tuesday,WV,15
2017,6,Tuesday,WY,3
2017,6,Wednesday,AL,8
2017,6,Wednesday,AZ,52
2017,6,Wednesday,CA,1832
2017,6,Wednesday,CO,29
2017,6,Wednesday,CT,68
2017,6,Wednesday,DC,11
